Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RL","Land Use","096","Brunei Darussalam","5110","Area","6610","Agricultural land","2015","2015","1000 ha","13.4","I","Imputed value"
"RL","Land Use","096","Brunei Darussalam","5110","Area","6610","Agricultural land","2016","2016","1000 ha","13.4","I","Imputed value"
"RL","Land Use","096","Brunei Darussalam","5110","Area","6610","Agricultural land","2017","2017","1000 ha","13.4","I","Imputed value"
"RL","Land Use","096","Brunei Darussalam","5110","Area","6610","Agricultural land","2018","2018","1000 ha","13.4","I","Imputed value"
"RL","Land Use","096","Brunei Darussalam","5110","Area","6610","Agricultural land","2019","2019","1000 ha","13.4","I","Imputed value"
"RL","Land Use","096","Brunei Darussalam","5110","Area","6610","Agricultural land","2020","2020","1000 ha","13.4","I","Imputed value"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","1961","1961","1000 ha","3518","A","Official figure"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","1962","1962","1000 ha","3533","I","Imputed value"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","1963","1963","1000 ha","3542","I","Imputed value"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","1964","1964","1000 ha","3595","I","Imputed value"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","1965","1965","1000 ha","3627","I","Imputed value"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","1966","1966","1000 ha","3627","I","Imputed value"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","1967","1967","1000 ha","3629","I","Imputed value"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","1968","1968","1000 ha","3577","I","Imputed value"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","1969","1969","1000 ha","3477","I","Imputed value"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","1970","1970","1000 ha","3419","A","Official figure"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","1971","1971","1000 ha","2450","A","Official figure"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","1972","1972","1000 ha","2450","I","Imputed value"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","1973","1973","1000 ha","2450","I","Imputed value"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","1974","1974","1000 ha","2500","I","Imputed value"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","1975","1975","1000 ha","2500","I","Imputed value"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","1976","1976","1000 ha","2550","I","Imputed value"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","1977","1977","1000 ha","2550","I","Imputed value"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","1978","1978","1000 ha","2600","I","Imputed value"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","1979","1979","1000 ha","2600","I","Imputed value"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","1980","1980","1000 ha","2650","I","Imputed value"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","1981","1981","1000 ha","2650","I","Imputed value"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","1982","1982","1000 ha","2680","I","Imputed value"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","1983","1983","1000 ha","2690","I","Imputed value"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","1984","1984","1000 ha","2691","I","Imputed value"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","1985","1985","1000 ha","2990","I","Imputed value"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","1986","1986","1000 ha","3290","I","Imputed value"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","1987","1987","1000 ha","3700","I","Imputed value"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","1988","1988","1000 ha","4150","I","Imputed value"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","1989","1989","1000 ha","4435","I","Imputed value"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","1990","1990","1000 ha","4455","I","Imputed value"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","1991","1991","1000 ha","4510","I","Imputed value"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","1992","1992","1000 ha","4515","I","Imputed value"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","1993","1993","1000 ha","4531","I","Imputed value"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","1994","1994","1000 ha","4570","I","Imputed value"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","1995","1995","1000 ha","4570","I","Imputed value"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","1996","1996","1000 ha","4580","I","Imputed value"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","1997","1997","1000 ha","4580","I","Imputed value"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","1998","1998","1000 ha","4630","I","Imputed value"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","1999","1999","1000 ha","4640","I","Imputed value"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","2000","2000","1000 ha","4770","I","Imputed value"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","2001","2001","1000 ha","4890","I","Imputed value"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","2002","2002","1000 ha","5000","I","Imputed value"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","2003","2003","1000 ha","5100","I","Imputed value"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","2004","2004","1000 ha","5230","I","Imputed value"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","2005","2005","1000 ha","5356","I","Imputed value"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","2006","2006","1000 ha","5355","I","Imputed value"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","2007","2007","1000 ha","5355","I","Imputed value"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","2008","2008","1000 ha","5355","I","Imputed value"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","2009","2009","1000 ha","5355","I","Imputed value"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","2010","2010","1000 ha","5455","I","Imputed value"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","2011","2011","1000 ha","5455","I","Imputed value"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","2012","2012","1000 ha","5455","I","Imputed value"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","2013","2013","1000 ha","5455","I","Imputed value"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","2014","2014","1000 ha","5455","I","Imputed value"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","2015","2015","1000 ha","5582","I","Imputed value"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","2016","2016","1000 ha","5604","I","Imputed value"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","2017","2017","1000 ha","5652","I","Imputed value"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","2018","2018","1000 ha","5691","I","Imputed value"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","2019","2019","1000 ha","5748","I","Imputed value"
"RL","Land Use","116","Cambodia","5110","Area","6610","Agricultural land","2020","2020","1000 ha","5789","I","Imputed value"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","1961","1961","1000 ha","38600","I","Imputed value"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","1962","1962","1000 ha","38600","I","Imputed value"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","1963","1963","1000 ha","38550","I","Imputed value"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","1964","1964","1000 ha","38550","I","Imputed value"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","1965","1965","1000 ha","38500","I","Imputed value"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","1966","1966","1000 ha","38450","I","Imputed value"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","1967","1967","1000 ha","38450","I","Imputed value"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","1968","1968","1000 ha","38450","I","Imputed value"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","1969","1969","1000 ha","38400","I","Imputed value"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","1970","1970","1000 ha","38400","I","Imputed value"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","1971","1971","1000 ha","38350","I","Imputed value"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","1972","1972","1000 ha","38350","I","Imputed value"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","1973","1973","1000 ha","38300","I","Imputed value"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","1974","1974","1000 ha","38300","I","Imputed value"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","1975","1975","1000 ha","38256","I","Imputed value"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","1976","1976","1000 ha","38046","I","Imputed value"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","1977","1977","1000 ha","38046","I","Imputed value"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","1978","1978","1000 ha","38046","I","Imputed value"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","1979","1979","1000 ha","38000","I","Imputed value"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","1980","1980","1000 ha","38000","I","Imputed value"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","1981","1981","1000 ha","37950","I","Imputed value"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","1982","1982","1000 ha","37950","I","Imputed value"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","1983","1983","1000 ha","37900","I","Imputed value"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","1984","1984","1000 ha","37052","I","Imputed value"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","1985","1985","1000 ha","39679","I","Imputed value"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","1986","1986","1000 ha","41292","A","Official figure"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","1987","1987","1000 ha","43485","A","Official figure"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","1988","1988","1000 ha","44137","A","Official figure"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","1989","1989","1000 ha","44435","A","Official figure"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","1990","1990","1000 ha","45083","A","Official figure"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","1991","1991","1000 ha","41524","A","Official figure"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","1992","1992","1000 ha","41351","I","Imputed value"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","1993","1993","1000 ha","42016","I","Imputed value"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","1994","1994","1000 ha","41971","I","Imputed value"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","1995","1995","1000 ha","42978","I","Imputed value"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","1996","1996","1000 ha","42968","I","Imputed value"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","1997","1997","1000 ha","43527","I","Imputed value"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","1998","1998","1000 ha","43877","I","Imputed value"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","1999","1999","1000 ha","45877","I","Imputed value"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","2000","2000","1000 ha","47177","I","Imputed value"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","2001","2001","1000 ha","47700","I","Imputed value"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","2002","2002","1000 ha","48181","I","Imputed value"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","2003","2003","1000 ha","51006","I","Imputed value"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","2004","2004","1000 ha","53366","I","Imputed value"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","2005","2005","1000 ha","51846","I","Imputed value"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","2006","2006","1000 ha","51500","I","Imputed value"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","2007","2007","1000 ha","53000","I","Imputed value"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","2008","2008","1000 ha","54000","I","Imputed value"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","2009","2009","1000 ha","55600","I","Imputed value"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","2010","2010","1000 ha","55600","I","Imputed value"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","2011","2011","1000 ha","56500","I","Imputed value"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","2012","2012","1000 ha","56500","I","Imputed value"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","2013","2013","1000 ha","57000","I","Imputed value"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","2014","2014","1000 ha","57000","I","Imputed value"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","2015","2015","1000 ha","57300","I","Imputed value"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","2016","2016","1000 ha","60200","I","Imputed value"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","2017","2017","1000 ha","62300","I","Imputed value"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","2018","2018","1000 ha","62300","I","Imputed value"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","2019","2019","1000 ha","62300","I","Imputed value"
"RL","Land Use","360","Indonesia","5110","Area","6610","Agricultural land","2020","2020","1000 ha","62300","I","Imputed value"
"RL","Land Use","418","Lao People's Democratic Republic","5110","Area","6610","Agricultural land","1961","1961","1000 ha","1550","I","Imputed value"
"RL","Land Use","418","Lao People's Democratic Republic","5110","Area","6610","Agricultural land","1962","1962","1000 ha","1550","I","Imputed value"
"RL","Land Use","418","Lao People's Democratic Republic","5110","Area","6610","Agricultural land","1963","1963","1000 ha","1500","I","Imputed value"
"RL","Land Use","418","Lao People's Democratic Republic","5110","Area","6610","Agricultural land","1964","1964","1000 ha","1450","I","Imputed value"
"RL","Land Use","418","Lao People's Democratic Republic","5110","Area","6610","Agricultural land","1965","1965","1000 ha","1450","I","Imputed value"
"RL","Land Use","418","Lao People's Democratic Republic","5110","Area","6610","Agricultural land","1966","1966","1000 ha","1460","I","Imputed value"
"RL","Land Use","418","Lao People's Democratic Republic","5110","Area","6610","Agricultural land","1967","1967","1000 ha","1460","I","Imputed value"
"RL","Land Use","418","Lao People's Democratic Republic","5110","Area","6610","Agricultural land","1968","1968","1000 ha","1470","I","Imputed value"
"RL","Land Use","418","Lao People's Democratic Republic","5110","Area","6610","Agricultural land","1969","1969","1000 ha","1472","I","Imputed value"
"RL","Land Use","418","Lao People's Democratic Republic","5110","Area","6610","Agricultural land","1970","1970","1000 ha","1477","I","Imputed value"
"RL","Land Use","418","Lao People's Democratic Republic","5110","Area","6610","Agricultural land","1971","1971","1000 ha","1482","I","Imputed value"
"RL","Land Use","418","Lao People's Democratic Republic","5110","Area","6610","Agricultural land","1972","1972","1000 ha","1512","I","Imputed value"
"RL","Land Use","418","Lao People's Democratic Republic","5110","Area","6610","Agricultural land","1973","1973","1000 ha","1532","I","Imputed value"
"RL","Land Use","418","Lao People's Democratic Republic","5110","Area","6610","Agricultural land","1974","1974","1000 ha","1555","I","Imputed value"
"RL","Land Use","418","Lao People's Democratic Republic","5110","Area","6610","Agricultural land","1975","1975","1000 ha","1568","I","Imputed value"
"RL","Land Use","418","Lao People's Democratic Republic","5110","Area","6610","Agricultural land","1976","1976","1000 ha","1580","I","Imputed value"
"RL","Land Use","418","Lao People's Democratic Republic","5110","Area","6610","Agricultural land","1977","1977","1000 ha","1590","I","Imputed value"
"RL","Land Use","418","Lao People's Democratic Republic","5110","Area","6610","Agricultural land","1978","1978","1000 ha","1598","I","Imputed value"
"RL","Land Use","418","Lao People's Democratic Republic","5110","Area","6610","Agricultural land","1979","1979","1000 ha","1605","I","Imputed value"
"RL","Land Use","418","Lao People's Democratic Republic","5110","Area","6610","Agricultural land","1980","1980","1000 ha","1606","I","Imputed value"
"RL","Land Use","418","Lao People's Democratic Republic","5110","Area","6610","Agricultural land","1981","1981","1000 ha","1609","I","Imputed value"
"RL","Land Use","418","Lao People's Democratic Republic","5110","Area","6610","Agricultural land","1982","1982","1000 ha","1617","I","Imputed value"
"RL","Land Use","418","Lao People's Democratic Republic","5110","Area","6610","Agricultural land","1983","1983","1000 ha","1620","I","Imputed value"
"RL","Land Use","418","Lao People's Democratic Republic","5110","Area","6610","Agricultural land","1984","1984","1000 ha","1630","I","Imputed value"
"RL","Land Use","418","Lao People's Democratic Republic","5110","Area","6610","Agricultural land","1985","1985","1000 ha","1635","I","Imputed value"
"RL","Land Use","418","Lao People's Democratic Republic","5110","Area","6610","Agricultural land","1986","1986","1000 ha","1638","I","Imputed value"
"RL","Land Use","418","Lao People's Democratic Republic","5110","Area","6610","Agricultural land","1987","1987","1000 ha","1640","I","Imputed value"
"RL","Land Use","418","Lao People's Democratic Republic","5110","Area","6610","Agricultural land","1988","1988","1000 ha","1650","I","Imputed value"
"RL","Land Use","418","Lao People's Democratic Republic","5110","Area","6610","Agricultural land","1989","1989","1000 ha","1652","I","Imputed value"
"RL","Land Use","418","Lao People's Democratic Republic","5110","Area","6610","Agricultural land","1990","1990","1000 ha","1660","I","Imputed value"
"RL","Land Use","418","Lao People's Democratic Republic","5110","Area","6610","Agricultural land","1991","1991","1000 ha","1662","I","Imputed value"
"RL","Land Use","418","Lao People's Democratic Republic","5110","Area","6610","Agricultural land","1992","1992","1000 ha","1664","I","Imputed value"
"RL","Land Use","418","Lao People's Democratic Republic","5110","Area","6610","Agricultural land","1993","1993","1000 ha","1665","I","Imputed value"
"RL","Land Use","418","Lao People's Democratic Republic","5110","Area","6610","Agricultural land","1994","1994","1000 ha","1690","I","Imputed value"
"RL","Land Use","418","Lao People's Democratic Republic","5110","Area","6610","Agricultural land","1995","1995","1000 ha","1700","I","Imputed value"
"RL","Land Use","418","Lao People's Democratic Republic","5110","Area","6610","Agricultural land","1996","1996","1000 ha","1700","I","Imputed value"
"RL","Land Use","418","Lao People's Democratic Republic","5110","Area","6610","Agricultural land","1997","1997","1000 ha","1756","I","Imputed value"
"RL","Land Use","418","Lao People's Democratic Republic","5110","Area","6610","Agricultural land","1998","1998","1000 ha","1765","I","Imputed value"
"RL","Land Use","418","Lao People's Democratic Republic","5110","Area","6610","Agricultural land","1999","1999","1000 ha","1773","I","Imputed value"
"RL","Land Use","418","Lao People's Democratic Republic","5110","Area","6610","Agricultural land","2000","2000","1000 ha","1806","I","Imputed value"
"RL","Land Use","418","Lao People's Democratic Republic","5110","Area","6610","Agricultural land","2001","2001","1000 ha","1841","I","Imputed value"
"RL","Land Use","418","Lao People's Democratic Republic","5110","Area","6610","Agricultural land","2002","2002","1000 ha","1876","I","Imputed value"
"RL","Land Use","418","Lao People's Democratic Republic","5110","Area","6610","Agricultural land","2003","2003","1000 ha","1911","I","Imputed value"
"RL","Land Use","418","Lao People's Democratic Republic","5110","Area","6610","Agricultural land","2004","2004","1000 ha","1946","I","Imputed value"
"RL","Land Use","418","Lao People's Democratic Republic","5110","Area","6610","Agricultural land","2005","2005","1000 ha","1985","I","Imputed value"
"RL","Land Use","418","Lao People's Democratic Republic","5110","Area","6610","Agricultural land","2006","2006","1000 ha","2025","I","Imputed value"
"RL","Land Use","418","Lao People's Democratic Republic","5110","Area","6610","Agricultural land","2007","2007","1000 ha","2063","I","Imputed value"
"RL","Land Use","418","Lao People's Democratic Republic","5110","Area","6610","Agricultural land","2008","2008","1000 ha","2104","I","Imputed value"
"RL","Land Use","418","Lao People's Democratic Republic","5110","Area","6610","Agricultural land","2009","2009","1000 ha","2168","I","Imputed value"
"RL","Land Use","418","Lao People's Democratic Republic","5110","Area","6610","Agricultural land","2010","2010","1000 ha","2220","I","Imputed value"
"RL","Land Use","418","Lao People's Democratic Republic","5110","Area","6610","Agricultural land","2011","2011","1000 ha","2276.5","I","Imputed value"
"RL","Land Use","418","Lao People's Democratic Republic","5110","Area","6610","Agricultural land","2012","2012","1000 ha","2307.25","I","Imputed value"
"RL","Land Use","418","Lao People's Democratic Republic","5110","Area","6610","Agricultural land","2013","2013","1000 ha","2335","I","Imputed value"
