Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1963","1963","index","46.46","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1964","1964","index","47.86","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1965","1965","index","46.1","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1966","1966","index","46.01","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1967","1967","index","43.11","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1968","1968","index","48.02","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1969","1969","index","47.41","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1970","1970","index","48.98","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1971","1971","index","49.03","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1972","1972","index","47.76","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1973","1973","index","50.19","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1974","1974","index","51.02","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1975","1975","index","49.05","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1976","1976","index","47.91","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1977","1977","index","48.52","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1978","1978","index","50.48","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1979","1979","index","51.6","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1980","1980","index","54.22","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1981","1981","index","56.76","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1982","1982","index","54.67","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1983","1983","index","57.72","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1984","1984","index","61.21","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1985","1985","index","61.4","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1986","1986","index","63.59","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1987","1987","index","63.2","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1988","1988","index","65.53","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1989","1989","index","67.45","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1990","1990","index","68.54","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1991","1991","index","68.4","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1992","1992","index","72.05","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1993","1993","index","72.21","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1994","1994","index","71.79","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1995","1995","index","76.48","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1996","1996","index","76.98","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1997","1997","index","72.75","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1998","1998","index","72.08","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1999","1999","index","71.99","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2000","2000","index","73.38","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2001","2001","index","74.08","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2002","2002","index","77.46","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2003","2003","index","81.66","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2004","2004","index","83.88","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2005","2005","index","85.29","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2006","2006","index","87.79","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2007","2007","index","86.95","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2008","2008","index","90.34","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2009","2009","index","91.86","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2010","2010","index","96.84","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2011","2011","index","98.14","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2012","2012","index","102.14","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2013","2013","index","101.87","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2014","2014","index","100.2","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2015","2015","index","101.13","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2016","2016","index","98.67","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2017","2017","index","111.94","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2018","2018","index","114.98","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2019","2019","index","111.45","E","Estimated value"
"QI","Production Indices","360","Indonesia","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2020","2020","index","112.5","E","Estimated value"
"QI","Production Indices","418","Lao People's Democratic Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1961","1961","index","23.75","E","Estimated value"
